user_id,lesson_id,completed_date,score,attempts_count,is_completed
209,333,,,,t
221,333,,73,,t
227,333,,,,t
242,333,2024-11-14 08:13:38.68613,,4,f
264,333,2025-11-30 11:02:58.886862,,2,t
274,333,,,3,f
275,333,2025-03-03 14:05:06.901938,60,,t
277,333,2024-02-11 10:31:17.803405,,1,t
284,333,2025-03-23 04:28:08.688886,,2,t
293,333,2025-06-30 04:02:38.463556,,,t
308,333,,71,,t
311,333,2024-05-18 17:23:32.48329,,,t
315,333,2024-12-04 13:33:21.633719,,,f
324,333,2024-05-05 12:28:21.351877,,,f
331,333,2025-10-25 22:19:35.785201,82,3,f
344,333,2025-04-17 11:43:33.161491,61,,f
352,333,,,,t
354,333,,,1,t
365,333,2024-05-25 11:09:26.560081,,,t
366,333,2024-12-21 17:30:50.788462,60,,f
367,333,2024-04-15 03:03:48.16464,,4,f
368,333,,84,1,t
374,333,2024-01-29 20:02:44.745334,,,t
376,333,2025-02-11 04:52:52.98688,,4,t
382,333,2024-10-09 14:09:23.764839,,,t
390,333,2024-11-15 03:15:42.712651,,,t
395,333,2025-10-09 14:27:35.861863,,,t
397,333,2025-03-01 07:43:24.156295,87,,t
402,333,2025-06-26 07:43:37.714845,,,t
406,333,,,2,f
414,333,2024-05-18 17:50:17.356708,,4,f
424,333,2024-05-15 22:55:45.488833,,,t
425,333,2024-02-01 21:39:12.259444,,4,t
428,333,2025-07-12 15:55:43.289179,98,2,t
433,333,,,,f
447,333,2024-01-09 21:42:12.658368,,,t
449,333,2025-11-16 11:45:06.505763,,,f
458,333,2025-11-09 22:43:55.07582,63,,t
462,333,2024-07-26 04:58:52.306518,,,t
464,333,2024-04-04 01:28:07.317254,,2,t
465,333,2025-04-09 15:35:21.731132,,,t
471,333,,73,,f
473,333,2024-12-07 01:15:34.730587,80,5,t
477,333,2025-10-20 03:34:48.372006,68,,t
488,333,2025-02-23 21:36:18.379279,,4,t
489,333,,76,4,f
491,333,2024-04-17 02:04:46.129608,,,t
498,333,2024-03-01 11:18:40.505141,90,,f
1,334,2024-10-01 05:20:50.525672,73,4,f
2,334,2024-01-06 11:53:42.818997,99,4,f
3,334,2024-11-15 01:06:02.530374,,4,f
4,334,2024-02-01 04:48:28.181355,,,t
5,334,2024-10-04 18:14:39.250932,,,t
6,334,,,,f
7,334,2024-10-18 10:11:59.104996,,,t
8,334,,,,t
9,334,2025-01-10 20:23:12.152791,,,t
10,334,2024-05-11 07:27:57.616768,,,t
11,334,,90,,t
12,334,2025-09-19 01:25:40.117074,,5,f
13,334,,,,f
14,334,2025-04-22 21:20:46.750331,100,,t
15,334,2025-09-28 06:58:11.614675,,,f
17,334,2025-08-08 04:04:42.284999,,,f
18,334,2024-12-12 05:55:00.413676,,,f
19,334,,,3,f
20,334,2024-03-17 07:33:39.499293,,,t
21,334,,,,t
22,334,2025-05-20 02:46:59.569549,,,t
23,334,,,,t
24,334,2025-09-24 18:21:07.641458,,,t
25,334,2024-07-04 14:20:04.320648,77,,t
26,334,2024-09-23 08:31:59.950389,,1,t
27,334,2024-10-16 14:14:29.044626,,,t
28,334,,,,f
29,334,2025-09-27 23:06:32.31206,,,t
30,334,,,2,t
31,334,2025-09-19 03:45:34.09018,76,,f
32,334,,82,,t
33,334,2024-05-23 14:08:32.354469,,,f
34,334,2025-06-08 13:25:51.243032,93,,t
35,334,,,,t
37,334,,,,t
38,334,2025-08-23 11:57:19.383894,,5,t
39,334,2024-06-06 03:58:10.060782,,5,t
40,334,2025-06-23 08:37:57.773418,,3,f
41,334,2024-05-23 13:57:57.229116,81,,t
42,334,2024-09-16 10:42:48.107252,,,t
43,334,2024-01-25 23:28:46.924208,84,,t
44,334,2024-10-16 09:59:02.860917,65,4,t
45,334,2024-12-02 02:35:44.415024,88,4,t
46,334,2025-06-06 19:43:14.084598,,,f
47,334,,,,t
48,334,2024-11-05 13:13:57.383698,,,t
49,334,,77,,t
50,334,2024-06-18 21:50:25.542162,,,f
52,334,2024-02-23 08:52:44.810443,,,f
53,334,2025-07-22 00:15:17.687554,,,t
55,334,2024-05-17 09:44:55.945703,,,t
56,334,2025-08-11 02:32:06.73409,,,t
58,334,2024-06-19 00:50:22.604261,,5,t
61,334,,81,,f
62,334,2024-01-23 14:59:38.448745,82,4,f
63,334,2025-01-20 21:37:22.402883,,,t
65,334,,,5,t
67,334,2024-08-04 08:33:22.226289,,3,t
68,334,2025-03-08 13:43:47.920375,68,,f
69,334,2025-03-24 15:51:18.080062,,4,t
70,334,2024-05-15 08:05:48.965882,93,3,t
71,334,2024-04-09 04:16:19.959664,,4,t
74,334,2024-09-02 03:39:36.769838,,3,t
79,334,2024-01-03 19:06:47.406195,87,4,t
81,334,,,5,f
84,334,2024-05-20 22:25:52.013976,94,5,t
87,334,2024-02-26 20:09:46.499012,78,5,t
88,334,2025-07-20 09:01:27.080489,98,2,t
89,334,2024-01-17 18:43:30.709606,,,t
94,334,2024-11-06 07:14:14.838575,,,t
95,334,2025-08-20 13:55:19.56254,,1,t
96,334,2024-06-01 23:10:52.507671,72,2,t
97,334,2024-05-28 19:21:16.641738,,4,t
98,334,,71,,f
99,334,2025-06-09 09:16:39.079576,,,t
100,334,2025-06-06 13:12:26.891661,,3,t
101,334,,,,f
102,334,2025-11-09 07:50:01.380574,,3,t
104,334,,99,5,t
106,334,2024-11-15 22:15:51.190995,,,t
110,334,2024-06-09 09:59:04.386721,78,,f
115,334,2025-05-19 21:38:25.671153,,,t
118,334,2024-09-02 16:25:38.905993,,3,t
121,334,2024-01-11 13:12:55.417579,,,t
122,334,2024-11-23 10:05:31.681304,,,t
123,334,2024-08-21 01:03:12.170736,,4,t
124,334,2025-03-12 07:31:58.772116,61,,t
125,334,2024-04-09 17:33:22.280133,,,t
128,334,2024-04-06 00:02:26.706615,,,f
129,334,2025-05-29 23:10:33.3046,,,t
132,334,2025-08-17 21:13:15.737949,62,,t
133,334,,,,t
135,334,,,1,t
136,334,2024-05-02 04:06:35.759191,,,t
138,334,2024-06-24 11:11:06.588594,,2,t
141,334,,,,t
142,334,,70,,f
145,334,2025-05-09 16:39:02.711687,,3,t
147,334,,,3,t
148,334,2025-02-28 00:39:38.809866,83,,t
155,334,,,,f
156,334,2025-01-22 14:40:43.468953,,,t
157,334,2024-06-02 08:15:43.682547,,5,f
158,334,2025-10-13 20:24:03.621078,74,3,t
159,334,2024-11-26 06:25:27.618267,,3,t
161,334,,65,,t
163,334,2025-11-04 23:02:58.513761,,,t
165,334,,,3,t
166,334,2024-01-20 08:48:58.3267,,,t
167,334,2025-05-25 14:01:57.18343,,,f
170,334,2024-09-23 20:22:45.530958,71,,t
175,334,2025-05-24 14:23:32.490353,64,,t
178,334,2024-12-08 09:26:33.651689,,,f
179,334,,,2,t
180,334,2025-01-23 14:51:50.331383,,,t
181,334,2025-05-14 14:46:13.01503,,3,f
182,334,2025-03-16 21:08:58.227462,,,t
187,334,2025-07-12 05:05:51.51522,,3,t
188,334,2025-01-07 13:06:37.8233,,4,t
189,334,2025-11-21 13:27:48.350395,72,4,t
190,334,2024-09-14 13:13:03.332077,,3,f
191,334,,,,t
196,334,2024-08-20 02:31:39.955477,74,,f
197,334,2025-11-01 03:03:53.947036,,4,t
198,334,2024-08-23 20:24:57.713903,,4,t
199,334,,,,f
201,334,,,,t
205,334,2025-07-21 01:05:20.984975,62,,t
209,334,2025-02-18 19:01:50.970583,67,,f
221,334,2024-01-08 06:59:42.373866,,5,t
227,334,,81,3,t
242,334,2024-09-17 23:05:29.888128,,,f
264,334,2024-12-05 23:34:33.867679,,3,t
274,334,2025-09-15 03:58:57.356593,68,2,t
275,334,2025-06-04 13:41:51.858874,70,4,t
277,334,2024-07-31 08:27:09.396018,,,t
284,334,2025-04-03 04:47:06.9661,,,t
293,334,2025-06-18 00:47:28.968159,,2,t
308,334,,83,4,f
311,334,2024-02-27 08:33:52.648011,83,,t
315,334,,,5,t
324,334,2024-02-03 19:18:18.543373,,,t
331,334,2025-03-16 20:55:37.919083,,2,f
344,334,2024-08-19 13:04:02.466858,93,,f
352,334,2024-10-06 16:45:02.557457,97,,t
354,334,2024-11-24 13:12:15.957325,,,t
365,334,2025-06-07 00:00:37.795006,,,t
366,334,2025-09-01 20:33:43.492695,,4,t
367,334,2024-02-15 15:50:52.270789,79,,t
368,334,2024-09-16 07:56:28.531968,,,t
374,334,2025-08-18 09:12:21.112041,93,,t
376,334,2025-06-01 03:44:01.510862,,,t
382,334,2024-10-12 06:06:55.898896,86,,t
390,334,,,,t
395,334,2024-11-22 15:52:53.916277,,3,f
397,334,2024-03-05 17:16:09.544969,85,,t
402,334,,,,f
406,334,,,3,t
414,334,2024-11-24 03:17:08.867839,,,f
424,334,2025-07-12 21:45:45.405383,,,t
425,334,2025-02-11 17:32:26.178114,,,f
428,334,2025-06-21 08:35:44.123624,,,t
433,334,2025-03-30 10:35:12.202546,61,4,t
447,334,2024-02-05 04:08:39.697175,77,,t
449,334,,,,t
458,334,2025-06-08 01:56:13.551364,,3,t
462,334,2024-07-19 05:03:14.292092,79,,t
464,334,,,,t
465,334,2024-10-13 05:06:27.141947,,4,t
471,334,,,5,f
473,334,,,2,t
477,334,2025-09-23 01:45:32.112795,,,f
488,334,2025-09-13 20:31:33.669392,82,3,t
489,334,2025-01-31 23:22:13.019137,,,f
491,334,2024-06-16 04:05:28.985065,,4,t
498,334,2024-10-22 00:27:35.315695,62,5,t
1,335,,88,,t
2,335,2024-11-19 12:09:32.947299,,,t
3,335,2025-10-21 11:07:59.804854,,,t
4,335,2025-08-23 13:34:59.887051,75,,f
5,335,,,,t
6,335,2025-01-20 00:30:43.17008,,3,t
7,335,2024-04-01 00:34:41.255529,,5,f
8,335,,,,t
9,335,2024-12-31 03:53:07.530718,,,t
10,335,2025-10-27 19:33:14.927163,,,t
11,335,2024-10-21 14:10:49.755477,,2,f
12,335,2024-03-25 23:00:51.202048,,,t
13,335,,,,f
14,335,2024-03-29 07:57:15.958321,,,t
15,335,2025-09-20 12:41:30.870728,,,f
17,335,2025-08-26 14:17:08.324593,,3,t
18,335,2024-04-24 16:17:34.148777,,4,f
19,335,2024-05-03 23:53:56.593556,68,,t
20,335,2024-11-19 16:53:04.605081,100,,t
21,335,2024-03-01 20:06:41.978247,,,t
22,335,,91,,t
23,335,2025-10-28 17:47:30.869098,,,t
24,335,,,,t
25,335,2024-11-29 16:30:07.65061,86,,f
26,335,,,,t
27,335,,,,f
28,335,2024-11-22 14:01:07.603155,,,t
29,335,2025-01-09 17:09:55.679046,85,3,t
30,335,2025-04-05 17:37:27.7872,,,t
31,335,2024-04-28 10:16:54.110782,,,t
32,335,2024-12-04 18:40:20.946995,,,t
33,335,,,,t
34,335,,,4,f
35,335,,,1,t
37,335,,61,3,t
38,335,2025-10-19 01:59:33.15092,,,t
39,335,,,,t
40,335,,73,5,t
41,335,,,,t
42,335,2024-10-31 09:10:39.256449,,4,f
43,335,,76,,t
44,335,2025-03-03 10:22:31.61972,87,,t
45,335,,,,t
46,335,2025-04-26 08:22:24.255305,,,t
47,335,2025-01-13 03:32:44.144626,,,t
48,335,,,,f
49,335,,72,2,f
50,335,2024-04-18 18:30:21.319402,87,4,t
52,335,2025-06-13 11:48:05.15139,,,t
53,335,2025-10-10 00:36:10.091706,76,,f
55,335,,,,t
56,335,2025-01-04 10:49:25.234612,,2,t
58,335,2024-03-25 14:12:05.01927,,3,t
61,335,2025-05-16 07:05:38.496796,78,,f
62,335,2024-11-26 18:13:36.938319,,,t
63,335,2024-06-06 07:03:45.102679,,,t
65,335,2024-05-01 03:15:18.882971,88,3,f
67,335,2025-08-03 17:07:56.1527,,,t
68,335,,,,f
69,335,2024-07-17 03:35:25.611964,,,t
70,335,,,,t
71,335,2025-10-21 05:28:24.591178,,,f
74,335,,,4,t
79,335,2025-08-22 20:02:38.294856,,,t
81,335,2025-01-20 08:05:06.560662,,,t
84,335,,85,,t
87,335,,,,t
88,335,2024-11-02 04:27:59.745293,,,t
89,335,2025-10-17 19:23:01.651319,,4,f
94,335,,,,t
95,335,2024-11-05 22:07:21.285652,,,t
96,335,2024-11-18 14:08:10.910876,,,t
97,335,2024-04-26 06:02:48.848363,,4,f
98,335,2024-06-26 01:58:29.662426,,4,t
99,335,,60,,t
100,335,2024-08-25 00:48:50.731937,,,t
101,335,2025-05-24 19:36:07.576535,,,t
102,335,2024-07-16 05:53:00.958514,,,t
104,335,2024-08-12 17:50:28.540032,,2,t
106,335,2025-11-07 23:51:32.948058,,4,t
110,335,,,,t
115,335,2025-01-14 04:43:50.925569,,,f
118,335,2024-04-19 11:25:19.750782,,,t
121,335,,93,3,t
122,335,2025-01-20 03:09:47.542454,,,f
123,335,2024-01-20 21:40:22.991936,,,t
124,335,2024-04-04 00:59:09.774236,,,t
125,335,,,,f
128,335,2024-12-10 00:49:28.974258,,,t
129,335,2025-06-26 22:37:03.271954,68,,t
132,335,2024-09-12 02:35:19.566134,,,t
133,335,2024-10-17 06:23:44.690369,,4,t
135,335,2025-06-22 06:42:23.229492,80,,t
136,335,,,,f
138,335,2025-04-13 16:15:12.083288,,,t
141,335,,95,,f
142,335,2025-08-30 13:14:48.474255,,,t
145,335,2024-02-27 17:35:16.638617,,,t
147,335,,,,t
148,335,,,,t
155,335,2024-02-29 08:45:47.938035,98,,t
156,335,2025-05-11 01:20:03.845006,,5,t
157,335,2025-01-17 10:54:59.654364,,,t
158,335,,100,,t
159,335,2024-10-12 02:21:33.003535,,,t
161,335,2025-10-27 15:49:22.057746,,4,t
163,335,2024-05-12 13:05:45.326981,,4,t
165,335,2025-04-23 13:46:04.466949,,4,t
166,335,2024-07-31 21:54:43.599744,,,t
167,335,2024-03-04 23:21:49.09444,91,,t
170,335,,,3,t
175,335,2025-09-09 12:11:05.859593,,,t
178,335,,,,f
179,335,2025-09-23 21:20:41.760723,,,t
180,335,,,,t
181,335,2025-01-03 23:36:05.91078,,,t
182,335,,,,t
187,335,2025-10-03 17:04:41.916532,,1,t
188,335,,89,2,f
189,335,2025-10-10 04:38:35.99436,,4,f
190,335,2025-03-25 19:37:41.733702,,,t
191,335,2024-01-02 19:17:33.745792,,,f
196,335,2025-02-13 17:11:08.872012,,,t
197,335,,,,f
198,335,,,,f
199,335,2024-12-18 11:39:27.475497,78,,t
201,335,2024-10-15 06:35:41.562072,,2,f
205,335,2024-02-13 23:32:29.511968,95,,f
209,335,2025-05-18 06:39:43.154934,,,t
221,335,2025-11-02 01:22:18.187979,,,t
227,335,2025-02-08 15:29:18.471131,,3,f
242,335,2025-05-19 22:53:22.423736,,,f
264,335,2025-09-30 14:22:26.925062,,,t
274,335,2025-01-19 21:18:02.29432,,,t
275,335,2025-09-22 20:47:49.312539,61,4,t
277,335,2025-09-17 13:04:54.214564,,5,f
284,335,2025-02-06 21:57:52.125329,89,1,f
293,335,2024-01-02 19:20:23.846421,75,,f
308,335,,,,t
311,335,2024-08-23 03:05:25.529492,,3,t
315,335,2024-01-05 16:51:35.196575,,2,f
324,335,2025-01-30 07:30:55.87691,91,1,t
331,335,2024-07-12 01:45:44.345893,,2,f
344,335,,,,t
352,335,2024-08-24 23:27:16.918456,,,t
354,335,2025-03-05 21:35:10.858302,73,,f
365,335,2025-07-22 11:29:02.252431,62,4,f
366,335,2025-07-08 09:28:39.659988,,,t
367,335,2024-07-04 06:24:36.28099,,4,f
368,335,2025-02-19 08:46:18.823083,89,2,t
374,335,2025-07-11 19:34:21.235167,,,t
376,335,,,,t
382,335,2025-02-13 18:23:28.852377,77,5,t
390,335,,,,f
395,335,2025-05-15 23:43:58.496399,,,t
397,335,2024-11-10 22:18:14.557724,,4,t
402,335,,,,t
406,335,2025-02-15 10:44:19.486278,,,t
414,335,2024-09-21 06:44:06.525612,,,f
424,335,2025-10-25 06:57:49.268408,,1,t
425,335,2025-07-25 22:19:54.870658,,5,f
428,335,2024-05-05 20:59:40.414508,82,,t
433,335,,,3,t
447,335,,,2,f
449,335,2025-02-04 14:27:38.641596,,,t
458,335,2024-11-03 18:41:35.631103,86,,t
462,335,,88,4,t
464,335,,,,t
465,335,2024-04-27 18:55:55.02827,85,,f
471,335,2025-06-17 00:42:46.316876,,,t
473,335,2025-10-05 16:30:09.259564,,3,f
477,335,,79,1,t
488,335,,,,t
489,335,2024-03-16 20:27:39.379723,,,t
491,335,2025-09-04 04:39:36.18372,100,,t
498,335,2024-10-15 10:44:14.562764,,,f
1,336,2025-08-31 01:51:47.658824,,,t
2,336,2025-02-27 08:55:19.814269,79,5,t
3,336,2024-05-14 05:27:59.002417,,,t
4,336,,81,4,t
5,336,,,3,f
6,336,2024-10-15 18:56:00.289585,95,,t
7,336,2024-05-16 19:18:19.660422,,1,t
8,336,2024-03-08 02:58:22.045739,,,f
9,336,2024-06-06 13:49:06.352283,60,,t
10,336,2025-02-07 03:52:38.919233,,,f
11,336,2024-04-23 10:33:58.02248,,,f
12,336,2024-02-10 21:04:42.13109,89,,f
13,336,2025-07-09 07:57:47.045859,61,3,t
14,336,,,,t
15,336,2024-12-17 07:25:42.405402,,,t
17,336,,,,f
18,336,2025-04-07 23:48:37.952221,100,4,t
19,336,2024-02-28 20:23:20.987899,,4,t
20,336,2024-07-13 09:06:11.53242,63,,f
21,336,,89,2,t
22,336,,,,t
23,336,,,4,f
24,336,,,,t
25,336,2024-07-30 08:39:18.466039,,,t
26,336,,,,t
27,336,2024-12-05 06:13:27.441797,66,5,t
28,336,2025-04-18 20:28:55.511318,,1,t
29,336,2024-03-08 12:41:04.207245,83,,f
30,336,2024-07-19 05:50:29.613034,63,3,f
31,336,2024-07-03 03:43:52.091199,,,f
32,336,,,,f
33,336,2025-05-10 17:03:49.232609,,3,t
34,336,2024-04-04 08:13:56.954506,,,f
35,336,2025-05-14 09:37:27.302134,,1,t
37,336,,81,3,t
38,336,2025-04-14 13:39:11.407477,,,t
39,336,2024-10-21 19:30:55.868464,,5,t
40,336,,,2,f
41,336,,,,t
42,336,2024-04-30 17:58:19.453295,,,f
43,336,2024-08-18 16:30:56.22396,91,,f
44,336,,73,,f
45,336,2025-08-14 11:52:55.21036,,2,t
46,336,2024-08-13 06:12:46.476571,,,t
47,336,2025-02-08 05:23:47.7096,,,t
48,336,2025-10-29 02:45:27.555457,,3,t
49,336,2025-01-29 13:44:43.853481,,,t
50,336,2024-07-20 14:56:11.978576,,,f
52,336,2024-05-16 19:06:46.614026,,,t
53,336,2025-05-29 05:38:19.176162,,,t
55,336,2025-10-28 21:16:54.716727,,,f
56,336,2024-06-06 11:33:08.075812,,,t
58,336,2025-11-16 15:08:21.55173,,1,t
61,336,2024-11-25 21:18:01.541266,,,t
62,336,2025-08-16 11:50:37.989843,,,t
63,336,,,,f
65,336,2025-01-10 22:56:31.881044,99,,f
67,336,2025-02-15 19:01:06.464749,89,,t
68,336,2024-05-07 22:13:54.569231,,,t
69,336,,74,,t
70,336,2024-05-09 19:49:23.221637,,2,t
71,336,,,,t
74,336,2024-02-14 10:10:11.221391,,,t
79,336,2024-03-11 07:18:07.937285,,5,t
81,336,,,2,t
84,336,2024-09-14 07:34:03.522999,,,t
87,336,2024-12-31 01:04:17.936808,,,t
88,336,2025-03-26 23:04:50.783434,,,f
89,336,,,,t
94,336,2024-07-14 08:11:17.091587,,,t
95,336,2025-04-09 18:35:22.741137,93,,t
96,336,2024-07-06 18:27:30.638546,,,t
97,336,,,,t
98,336,2024-01-30 21:04:01.402347,,,t
99,336,2025-07-30 17:22:38.749071,,,f
100,336,,90,,t
101,336,2024-01-23 17:10:51.879464,,,t
102,336,2024-10-28 14:48:17.422868,,3,t
104,336,2024-06-16 19:40:24.44278,,2,t
106,336,2024-12-11 00:41:09.438103,,,t
110,336,2024-05-14 07:36:27.866409,,,f
115,336,2025-02-11 17:34:55.651236,,2,f
118,336,,,,f
121,336,,,2,t
122,336,2024-05-26 19:00:10.216318,,,f
123,336,2024-11-16 02:42:56.717194,,1,f
124,336,,,,t
125,336,2025-11-30 00:15:21.68811,96,4,f
128,336,,70,,f
129,336,2024-12-30 02:59:47.12016,92,,t
132,336,,,,f
133,336,2024-03-24 19:53:03.924182,,,t
135,336,2025-10-25 20:55:25.061206,,4,t
136,336,2025-11-22 18:00:16.693628,,,t
138,336,,,4,t
141,336,2025-10-10 13:45:15.875258,71,,f
142,336,,,,t
145,336,2024-09-08 10:49:50.70184,,3,t
147,336,2025-08-10 10:26:43.651382,,,t
148,336,2025-01-19 07:28:50.064933,,,t
155,336,2024-11-22 14:46:45.458798,,,f
156,336,,,,t
157,336,,,,t
158,336,2024-10-16 19:36:49.958316,,,t
159,336,2025-07-01 04:06:22.398506,75,,t
161,336,2025-10-03 19:38:45.84519,,3,t
163,336,,,,f
165,336,2024-08-28 15:27:35.951556,,,t
166,336,2024-05-18 14:03:38.988774,,2,t
167,336,2025-03-14 11:02:26.497403,,,f
170,336,,,,t
175,336,2024-04-30 22:40:45.667433,,,t
178,336,2024-07-09 02:19:31.579702,,4,t
179,336,2025-07-02 17:32:04.150253,,,t
180,336,2024-03-12 17:12:27.184657,85,1,t
181,336,2025-07-19 14:35:56.229613,,4,f
182,336,2024-08-09 00:03:17.254827,,,f
187,336,,,,t
188,336,2025-04-12 16:54:34.692125,,5,t
189,336,2024-12-07 04:01:06.744999,,2,t
190,336,2024-10-21 04:01:21.783981,,,f
191,336,2024-09-16 06:06:51.574332,78,,t
196,336,2024-09-07 11:58:42.196227,,,t
197,336,2025-04-28 19:22:27.164887,,4,t
198,336,2025-11-07 08:42:24.76738,,,f
199,336,2025-07-26 21:26:36.443656,65,2,t
201,336,2025-08-03 13:28:20.259828,,,f
205,336,2025-03-01 15:34:29.654154,,2,t
209,336,2025-10-29 11:17:26.876849,78,,t
221,336,,92,4,t
227,336,2024-10-21 15:09:26.53937,,,t
242,336,,90,,t
264,336,,,,t
274,336,,,,t
275,336,,69,5,f
277,336,2024-09-27 08:30:09.201668,69,,t
284,336,,,,t
293,336,2024-06-22 23:18:39.365337,,4,t
308,336,2024-07-05 01:02:15.976648,81,5,t
311,336,2025-11-13 21:13:00.05742,,4,t
315,336,2024-04-14 19:19:17.16595,,,f
324,336,2025-05-23 21:24:49.045561,,3,t
331,336,2025-03-17 09:52:37.356142,,1,t
344,336,,,,t
352,336,2024-06-18 09:45:41.784934,,2,f
354,336,2025-01-20 13:34:31.618942,80,,t
365,336,2024-06-04 08:41:08.470385,82,,t
366,336,,66,,f
367,336,2024-02-06 13:01:53.198885,,,f
368,336,2024-10-08 02:37:09.515971,,,t
374,336,2024-04-06 06:19:29.91933,,,t
376,336,2024-03-16 01:54:35.224659,,,t
382,336,2025-07-13 13:16:01.742987,78,4,t
390,336,2024-09-26 10:31:09.459146,,4,t
395,336,2024-02-22 20:49:09.695678,84,,t
397,336,2024-01-27 19:24:28.583271,,,f
402,336,2025-01-22 23:49:52.63812,,3,t
406,336,2025-11-11 08:43:38.921152,,4,t
414,336,,79,,t
424,336,2024-01-09 19:28:29.052544,,,t
425,336,2024-05-29 19:33:37.061891,,4,t
428,336,2025-09-19 14:14:17.725419,,,t
433,336,2025-04-16 02:40:14.700953,70,,f
447,336,2024-11-18 20:33:26.964553,66,,f
449,336,2024-11-20 18:58:41.100129,67,,f
458,336,,68,,t
462,336,2024-07-12 14:31:29.164035,,,f
464,336,2024-12-06 01:05:58.046953,100,,t
465,336,,,1,f
471,336,2024-08-23 04:35:25.966016,,,f
473,336,,96,,t
477,336,2025-08-12 05:21:18.048907,100,,t
488,336,,86,,t
489,336,2025-05-20 22:19:30.112565,75,,t
491,336,,,4,t
498,336,2025-11-07 17:25:11.808277,74,,t
1,337,,,,f
2,337,2024-11-06 20:39:59.675846,,,t
3,337,2025-01-01 04:23:03.213927,97,,t
4,337,2025-07-27 00:15:32.036078,86,,t
5,337,2024-09-08 03:11:30.170297,78,5,f
6,337,2025-09-11 20:59:28.994438,,,t
7,337,,,,t
8,337,2024-06-02 12:26:30.647511,78,,t
9,337,2025-05-06 02:42:17.907743,,,f
10,337,2024-03-11 04:17:04.064681,,,f
11,337,,61,,t
12,337,2025-09-04 07:49:30.966844,,,t
13,337,2025-09-06 21:03:32.606411,,,t
14,337,2025-04-21 12:05:27.536745,,,t
15,337,,,,f
17,337,,,3,f
18,337,2024-09-22 16:13:01.30165,92,3,t
19,337,2024-05-22 22:34:32.843631,,2,t
20,337,2025-10-08 17:45:05.628684,,5,t
21,337,,,5,t
22,337,2024-08-15 02:02:13.317344,64,,t
23,337,,,2,f
24,337,2025-09-23 16:00:55.605914,,4,f
25,337,2024-12-25 18:34:47.98022,60,5,f
26,337,2025-07-03 01:34:09.66401,,2,t
27,337,,,,f
28,337,,83,,f
29,337,2025-08-31 20:29:12.882,,,t
30,337,2025-11-29 05:02:11.887795,,,t
31,337,,,,t
32,337,,,,t
33,337,2025-07-05 08:48:27.735185,,,t
34,337,,,2,t
35,337,2025-08-19 11:55:35.849824,,2,t
37,337,2024-07-22 20:52:06.184447,65,,t
38,337,2025-09-15 17:36:18.126115,,,t
39,337,2025-02-05 03:03:47.238454,,3,t
40,337,,76,,t
41,337,,81,,t
42,337,,91,,t
43,337,2025-08-12 05:24:22.062546,,,t
44,337,,,,f
45,337,2025-04-16 19:56:27.818006,,,f
46,337,2025-03-04 00:20:00.34153,62,,t
47,337,2024-11-23 21:09:54.787008,,,t
48,337,2025-06-27 02:22:26.904877,,2,t
49,337,2024-07-13 09:34:58.765376,,,t
50,337,2024-04-21 10:54:09.411695,80,5,t
52,337,,,3,t
53,337,,,,t
55,337,2025-03-14 02:38:47.788451,,,t
56,337,,92,,t
58,337,2024-09-07 15:45:52.542874,70,,t
61,337,2025-03-18 18:10:57.773209,74,2,t
62,337,,,,t
63,337,,,,t
65,337,2024-12-11 16:24:20.184555,,,f
67,337,2024-08-27 00:35:47.384382,,,t
68,337,,,,f
69,337,2025-05-11 05:21:44.56656,,,t
70,337,2024-01-09 00:08:01.276064,,,t
71,337,2024-08-31 07:33:27.372201,84,4,t
74,337,,,,t
79,337,2024-05-09 05:33:21.582581,,,t
81,337,2025-01-06 09:25:05.522473,,,f
84,337,2025-05-01 02:05:28.67991,,,t
87,337,2024-03-16 23:16:06.787981,,2,t
88,337,,,2,f
89,337,2025-08-13 19:42:31.935686,,,f
94,337,2024-02-09 18:57:17.99056,86,4,t
95,337,,,3,t
96,337,2025-06-24 23:33:25.771397,81,,t
97,337,2024-05-04 19:56:34.499048,,,t
98,337,2024-12-08 10:40:01.172335,64,,t
99,337,2025-07-31 01:58:56.7587,,,t
100,337,2024-08-13 10:35:28.449215,,,t
101,337,2025-02-14 15:21:03.998875,81,,f
102,337,2024-02-23 01:35:31.176494,,,f
104,337,2024-08-27 04:15:36.8687,,,t
106,337,2024-07-07 16:57:15.295015,82,,t
110,337,2024-10-16 13:59:45.886895,87,,t
115,337,,78,4,t
118,337,2025-11-20 21:39:46.822258,,,t
121,337,2024-11-18 22:46:47.767087,,,f
122,337,2025-11-21 11:54:11.205515,89,,t
123,337,2025-01-24 02:51:34.273985,,,t
124,337,,,,f
125,337,2025-05-20 21:13:47.221066,,1,t
128,337,2025-10-03 08:51:27.322597,,3,t
129,337,,,,t
132,337,,,,t
133,337,2025-11-26 07:30:23.762365,,,t
135,337,,,,t
136,337,2024-07-29 08:36:52.350488,,,f
138,337,2025-11-01 23:58:03.27196,90,,f
141,337,2024-05-01 23:23:22.152325,,,f
142,337,2025-10-13 21:41:17.213284,,,t
145,337,2024-01-03 13:20:54.554229,,,t
147,337,,95,,f
148,337,2024-09-26 23:32:32.221902,,5,t
155,337,2024-09-10 12:44:16.442257,70,,t
156,337,,86,2,f
157,337,,,,t
158,337,2024-03-27 08:06:34.252543,,,t
159,337,,69,,t
161,337,2024-03-09 03:59:41.57711,,5,t
